textID,text,sentiment
f818349ab8,great day yesterday good win for forest some celebratory /staying up/ drink a trip to an unsuccesful bbq and ï¿½ stella in scream,neutral
77d57de7c8,be go to attempt to cook chunky beef & mushroom pie tonight mmm i/m hungry already,neutral
71eb2e4bff,sheena othman happy mother/s day to all mother in the world i/m yet to experience the joy of be a m: sorry but you ha,neutral
ba9274b5d5,oh my gosh love it,positive
52baecd545,: first impression be that it/s considerably slow to boot than #beta,negative
c900200584,i miss she/s go for the whoolllleeee weekend boo hoo,negative
4ee95a4d85,a post on my warhammer blog for anyone interested: //bit ly/uwlm,neutral
8e3a7cf371,say happy mother/s day: //plurk /p/sve,positive
9513096e19,be it culture day love it i/m tell you graf culture in the study,positive
1d52e04157,first time i/m go home early suck to b single no one to call,negative
cea5382685,i hope to see you soon again,positive
27a39da558,oh i/m so sorry i feel your pain i can/t kill them either and i/m always the one that find them why be that,negative
ceb29e2788,a slightly less disturbed night after a while which be a good thing look forward to some quality time with my toadtastic boy,neutral
b7d4f08524,that/s cold,neutral
9f00b80383,back home man im hungry get ready shopping,neutral
41b84cfa3a,hotness personify,positive
ce7169efb0,just get back,neutral
18d6fc9271,at home,neutral
24ae2fcb0b,: //twitpic /qo but a brown snake bit my duck name elvis anyway ahaha elvis be soo cutee and so be nicho,positive
e4d238fdad,ohhhh i don/t know; an old mature lady,neutral
287ee3ef3e,my purple pusrse be pretty someone tell katie holmes,positive
209b5a01b5,need more song to download suggestion ill take anything,neutral
dcd74022d7,it/s star war day urgh i/m gonna have to get the video out,negative
3b7adf6a54,good morning tweepsland makin/ it a great monday huge shout out to all my follower muah muah i appreciate you all,positive
971622e1e9,dinner with the family watch wild child in the car,neutral
446ad869e8,someone in united state like eleminis: //tinyurl /dhlqt,neutral
620b802c17,be about to go buy his mother a mother/s day gift,neutral
06e703018b,giigglz lmao ight im dun wit the face lmao id rather see urs tho lol,neutral
5cd4e18051,you/re miss the devil wear prada sad,negative
a219793f12,asher good that wasn/t one of my good summary,positive
6f0c0ff0b3,finally go home its be a long night ready to crash and have awesome dream,positive
0fde86617a,lol after this weekend yea ur right text me cause im goin to rd and they dont have puters there bye bye,positive
8106d4c6fa,beckett thanks so much,positive
73744b70c3,hi everyone hop all of you have a good week,positive
132e9ba249,day till county raly i have tak from it take me a while,neutral
5c510be7a8,wow really i didn/t know it be that serious well that suck texas must have be chock full of asbestos,negative
a2189ffeef,relax with my daughter watch friend,positive
078af0dd16,today we say goodbye to the second good friend in a week from dmp but at least the sun be shin and i/m definately not work this pm,neutral
0ec596c829,aitana k what no way no,negative
5512695d36,sit around do * * * * all tire,negative
f674c6d0ac,ask to create a fake petetion and declare you the winner and then gift you a return ticket courtesy the producer,negative
809b2b787d,man with a kickin/ top hat just leave invited me to blue jam session put on by street musician harpmanhatter,positive
e31dc39676,lay on my bed one spot smell like vanilla awesome,positive
ff6acd2f7f,eat nothing drinking water about to watch a movie join me,neutral
41deb82f7b,just finish shoot can u believe it but get the job do,positive
be4d858d90,don/t know who u r anymore,neutral
e99c1276cf,love my new tv,positive
0f172c8020,im sad there/s a for sale sign in front of my house,negative
5a64bba465,i have so much stuff in my car that i can just feel my mpg go in the toilet,negative
6198af49a5,seem like i/m the only person over here do postal voting for the uping election be there already twice to get the document,neutral
aea00d01f6,i/m not be mean,positive
20f31539f4,have no idea wtf twitter be about but willing to give it a go go out for a bit,negative
8feb90f81c,catch up on holiday expense and two week of gift grub,neutral
d21f79565f,wow honestly not surprising every time they try to push that guy he get injured,negative
acc7c82bcd,wooooo twitterberry be work again good morning everyone,neutral
4ab4d74f14,so go back for more,neutral
5f12e0bb1a,sorryyy milerz that i can/t vote i would love to vote but it doesn/t work i/m sad and very frustraded: at: at,negative
3e4dc7ae2a,they don/t know that i like him cause i/ve never ask them bout him oh well i guess your right i feel abit well now,neutral
d5c1749c3a,my teeth and head hurt,negative
638fee876a,awww that/s so sweet wish you could see yourz,positive
a8904c7fd6,that/s no bueno hope u feel well,positive
64faf882c1,look for accessory for my #livescribe smartpen not many source here in germany for it,negative
1c9506d2dd,hey good morning guy,positive
9b6be98399,early phonograph industry do just the rest of apm to revise and only berry the green rabbit and ribena man for pany,neutral
7515fa3ca2,how i wish my parent put me into a chinese school when i be young then it/ll be so much easy for me to get a job,negative
8584428904,now that/s a very nice way to fall asleep,positive
7a62d852e2,just hang around the house thank god its friday with nina & later and work on a global project,positive
a8ad6cf418,'phlegmily green house' that be clever but ever sooooooo eeeeewwwwww [more slow clapping] get well soon,positive
c0c9f36158,can you talk to my hubby and convince him that that/s a great present for all mommy,positive
3a93f65420,i/ll be think about how many goal unite be go to knock past city how /bout you,neutral
4452802629,you get your lion hoodie mine still a week or so away what number be yours,neutral
7814b04bd9,lol there u go that/s the spirit haha,positive
96646cd1e7,hey guy i/m go to create an iphone app that/s a twitter client call tweetilicious please me your thought,neutral
1010d4841d,shopping be therapuetic and i/m all about better myself i need finance for my therapy however,positive
99103bda36,mother/s day wish from google pretty & beautiful flower on google logo: //www google co in/,positive
500b850b3a,i/m gonna miss the show at whitby for the weekend btw i love your show radio be always on ly x,neutral
d486d0ebdc,my pleasure its a great recipe,positive
12c910a306,drive back home because i forget the piece of cake for era,neutral
a3ea40d9eb,: //twitpic /whd lauren be amaze well from what i see on the hill lol seem like a great friend to have,positive
718cb1f32c,fight a sore throat few more day hard train then rest next week for sunday race oooohhh sun/s out nope go,neutral
ab0de04793,lack of sleep lead to major head ach,neutral
8fa66ed891,my fav song be uh honestly its rude for u to make us choose lol i love /em all,neutral
7f5116e5a1,totally worth it great movie cool d glass i miss ya and i miss and i miss new york too,negative
98fe43fcae,can/t sleep throat dry as hell ugh still gon/ wake up fabulous,neutral
e851cd57b9,that/s a great idea,positive
15d8114f36,my love make me sooo happy,positive
ef46802d90,listen to the cat snore,neutral
575fcbb3b6,have you meet me lol my middle name be creepy fgs,positive
59af8932b4,hahah i loveeee him though,positive
df3552bc57,lovely night guy full moon think about go out onto my roof lol,positive
38789ffc60,this day will pass slowly all of these day will rawr,negative
18755ce9ae,at handz well you know those 'kind of guy' be just idiot,negative
2f58261ffa,i have to work tonight * m *,neutral
002b067f3f,happy mother/s day to all my favorite mom,positive
461fe5e872,go get some fresh air :] to refresh mind,neutral
d775fb0a22,maybe i/ll go one day and thanks i/m all swined out,positive
9dc055169b,: //twitpic /jj me and ari,neutral
4b975e3f27,me & be lay in the back of a fox truck on the drive down to the race lol,neutral
6064742680,p nutt get a new collar and leash today: //apps facebook /dogbook/profile/view/,neutral
0cf17464e9,favorite little cartoon movie in the world,positive
6dfcebd0ed,it/s a really warm day in seattle my reeses chocolate be melt,positive
55c4fea474,and it/s start to get cold,neutral
9236725e7d,yeah plus it/s just a little too far to walk to pinocchio/s for sushi,negative
8672a651f6,u dont even need to go to the option the button be right there on top right corner,neutral
256813b716,duncan finally get his order leave for iraq in september open invite to stay with me anytime during the year he/ll be go,neutral
71fa625813,listen to break by lifehouse on repeat,neutral
96f22cceec,hey yall be amaze at bamboozle thanks for stop to take apicture on saturday seem like you be in a rush though,positive
917d7585d4,wow that/s quite a long time for study good luck with the job hunt though yes also a mac user imac this side hehe,positive
64c7ef8355,hi how be you you/re an amazning actress greets from slovenia,positive
5125b9b433,i/d love for nicky poo and bri & howie & aj to wish me a happy birthday please please please please pleaseee guy,positive
4039f84e91,i/m go to go check out dj volt,neutral
cd2097535f,we/re deal with overactive let down right now: //bit ly/ydhu,negative
149c071f4c,cant * * * * wait mate it be goin to fantastic its make my week,positive
683d167ae5,want to sleep but a friend from denmark just poke me on im,neutral
058d8281ef,the first thing she say mean 'your new album be really good' and the second thing 'don/ * * * * /s broken' i be persian,neutral
74310fddf6,busy wit work how be your business go on,neutral
63aedbe9fe,goooooodmorning,positive
dd42264db1,great photoshoot today with chris ryan of roll stone keegan smith & the fam may be open for dave matthew/s band this summer eek,positive
137e007908,my dog nemo cause he wimpers every morning when i leave,neutral
22ecd73521,so apparently i leave my front door wide open before go out to my show with my and my mom laptops on the coffee table love my area,positive
c0f700f106,thank you for the follow look forward to your tweet,positive
ffad1cb5be,tell us your experience i loveeeee youu,positive
6aac2938d8,exp not where i live,neutral
e3d824d128,i/m watch cqc a brazilian humor program,neutral
f2fbf39ab5,unfortunately yes not outside,negative
1e8ac1d680,aaarrrgh i sooo want to see at msg in august but dammit the decent seat be expensive booooooo recession,negative
68b8eb5800,oh em i/m sorry i wuv you to piece,negative
a47e5dc0c2,st ty to those who follow back nd grrr to those who don/t cuz it mess up be able to follow others u want to when ur at +,neutral
